Application path: /www.ulearning.com/livechat/php/app.php
2018-03-25 14:56:41 Methods with the same name as their class will not be constructors in a future version of PHP; Services_JSON_Error has a deprecated constructor on line 781 in C:\xampp\htdocs\www.ulearning.com\livechat\php\lib\JSON.php
2018-03-25 14:56:41 Methods with the same name as their class will not be constructors in a future version of PHP; Services_JSON_Error has a deprecated constructor on line 795 in C:\xampp\htdocs\www.ulearning.com\livechat\php\lib\JSON.php
2018-03-25 14:56:41 Methods with the same name as their class will not be constructors in a future version of PHP; Services_JSON_Error has a deprecated constructor on line 795 in C:\xampp\htdocs\www.ulearning.com\livechat\php\lib\JSON.php
Application path: /www.ulearning.com/livechat/php/app.php?operator-list
2018-03-25 14:56:41 Methods with the same name as their class will not be constructors in a future version of PHP; Services_JSON has a deprecated constructor on line 115 in C:\xampp\htdocs\www.ulearning.com\livechat\php\lib\JSON.php
2018-03-25 14:56:41 Methods with the same name as their class will not be constructors in a future version of PHP; Services_JSON_Error has a deprecated constructor on line 781 in C:\xampp\htdocs\www.ulearning.com\livechat\php\lib\JSON.php
2018-03-25 14:56:41 Methods with the same name as their class will not be constructors in a future version of PHP; Services_JSON_Error has a deprecated constructor on line 795 in C:\xampp\htdocs\www.ulearning.com\livechat\php\lib\JSON.php
Application path: /www.ulearning.com/livechat/php/app.php?operator-online-users
2018-03-25 14:56:46 Methods with the same name as their class will not be constructors in a future version of PHP; Services_JSON has a deprecated constructor on line 115 in C:\xampp\htdocs\www.ulearning.com\livechat\php\lib\JSON.php
2018-03-25 14:56:46 Methods with the same name as their class will not be constructors in a future version of PHP; Services_JSON_Error has a deprecated constructor on line 781 in C:\xampp\htdocs\www.ulearning.com\livechat\php\lib\JSON.php
2018-03-25 14:56:46 Methods with the same name as their class will not be constructors in a future version of PHP; Services_JSON_Error has a deprecated constructor on line 795 in C:\xampp\htdocs\www.ulearning.com\livechat\php\lib\JSON.php
Application path: /www.ulearning.com/livechat/php/app.php?operator-online-users
2018-03-25 14:56:51 Methods with the same name as their class will not be constructors in a future version of PHP; Services_JSON has a deprecated constructor on line 115 in C:\xampp\htdocs\www.ulearning.com\livechat\php\lib\JSON.php
2018-03-25 14:56:51 Methods with the same name as their class will not be constructors in a future version of PHP; Services_JSON_Error has a deprecated constructor on line 781 in C:\xampp\htdocs\www.ulearning.com\livechat\php\lib\JSON.php
2018-03-25 14:56:51 Methods with the same name as their class will not be constructors in a future version of PHP; Services_JSON_Error has a deprecated constructor on line 795 in C:\xampp\htdocs\www.ulearning.com\livechat\php\lib\JSON.php
Application path: /www.ulearning.com/livechat/php/app.php?operator-online-users
2018-03-25 14:56:56 Methods with the same name as their class will not be constructors in a future version of PHP; Services_JSON has a deprecated constructor on line 115 in C:\xampp\htdocs\www.ulearning.com\livechat\php\lib\JSON.php
2018-03-25 14:56:56 Methods with the same name as their class will not be constructors in a future version of PHP; Services_JSON_Error has a deprecated constructor on line 781 in C:\xampp\htdocs\www.ulearning.com\livechat\php\lib\JSON.php
2018-03-25 14:56:56 Methods with the same name as their class will not be constructors in a future version of PHP; Services_JSON_Error has a deprecated constructor on line 795 in C:\xampp\htdocs\www.ulearning.com\livechat\php\lib\JSON.php
Application path: /www.ulearning.com/livechat/php/app.php?operator-online-users
2018-03-25 14:57:01 Methods with the same name as their class will not be constructors in a future version of PHP; Services_JSON has a deprecated constructor on line 115 in C:\xampp\htdocs\www.ulearning.com\livechat\php\lib\JSON.php
2018-03-25 14:57:01 Methods with the same name as their class will not be constructors in a future version of PHP; Services_JSON_Error has a deprecated constructor on line 781 in C:\xampp\htdocs\www.ulearning.com\livechat\php\lib\JSON.php
2018-03-25 14:57:01 Methods with the same name as their class will not be constructors in a future version of PHP; Services_JSON_Error has a deprecated constructor on line 795 in C:\xampp\htdocs\www.ulearning.com\livechat\php\lib\JSON.php
Application path: /www.ulearning.com/livechat/php/app.php?operator-online-users
2018-03-25 14:57:06 Methods with the same name as their class will not be constructors in a future version of PHP; Services_JSON has a deprecated constructor on line 115 in C:\xampp\htdocs\www.ulearning.com\livechat\php\lib\JSON.php
2018-03-25 14:57:06 Methods with the same name as their class will not be constructors in a future version of PHP; Services_JSON_Error has a deprecated constructor on line 781 in C:\xampp\htdocs\www.ulearning.com\livechat\php\lib\JSON.php
2018-03-25 14:57:06 Methods with the same name as their class will not be constructors in a future version of PHP; Services_JSON_Error has a deprecated constructor on line 795 in C:\xampp\htdocs\www.ulearning.com\livechat\php\lib\JSON.php
Application path: /www.ulearning.com/livechat/php/app.php?operator-online-users
2018-03-25 14:57:11 Methods with the same name as their class will not be constructors in a future version of PHP; Services_JSON has a deprecated constructor on line 115 in C:\xampp\htdocs\www.ulearning.com\livechat\php\lib\JSON.php
2018-03-25 14:57:11 Methods with the same name as their class will not be constructors in a future version of PHP; Services_JSON_Error has a deprecated constructor on line 781 in C:\xampp\htdocs\www.ulearning.com\livechat\php\lib\JSON.php
2018-03-25 14:57:11 Methods with the same name as their class will not be constructors in a future version of PHP; Services_JSON_Error has a deprecated constructor on line 795 in C:\xampp\htdocs\www.ulearning.com\livechat\php\lib\JSON.php
Application path: /www.ulearning.com/livechat/php/app.php?operator-online-users
2018-03-25 14:57:16 Methods with the same name as their class will not be constructors in a future version of PHP; Services_JSON has a deprecated constructor on line 115 in C:\xampp\htdocs\www.ulearning.com\livechat\php\lib\JSON.php
2018-03-25 14:57:16 Methods with the same name as their class will not be constructors in a future version of PHP; Services_JSON_Error has a deprecated constructor on line 781 in C:\xampp\htdocs\www.ulearning.com\livechat\php\lib\JSON.php
2018-03-25 14:57:16 Methods with the same name as their class will not be constructors in a future version of PHP; Services_JSON_Error has a deprecated constructor on line 795 in C:\xampp\htdocs\www.ulearning.com\livechat\php\lib\JSON.php
Application path: /www.ulearning.com/livechat/php/app.php?operator-online-users
2018-03-25 14:57:21 Methods with the same name as their class will not be constructors in a future version of PHP; Services_JSON has a deprecated constructor on line 115 in C:\xampp\htdocs\www.ulearning.com\livechat\php\lib\JSON.php
2018-03-25 14:57:21 Methods with the same name as their class will not be constructors in a future version of PHP; Services_JSON_Error has a deprecated constructor on line 781 in C:\xampp\htdocs\www.ulearning.com\livechat\php\lib\JSON.php
2018-03-25 14:57:21 Methods with the same name as their class will not be constructors in a future version of PHP; Services_JSON_Error has a deprecated constructor on line 795 in C:\xampp\htdocs\www.ulearning.com\livechat\php\lib\JSON.php
Application path: /www.ulearning.com/livechat/php/app.php?operator-online-users
2018-03-25 14:57:26 Methods with the same name as their class will not be constructors in a future version of PHP; Services_JSON has a deprecated constructor on line 115 in C:\xampp\htdocs\www.ulearning.com\livechat\php\lib\JSON.php
2018-03-25 14:57:26 Methods with the same name as their class will not be constructors in a future version of PHP; Services_JSON_Error has a deprecated constructor on line 781 in C:\xampp\htdocs\www.ulearning.com\livechat\php\lib\JSON.php
2018-03-25 14:57:26 Methods with the same name as their class will not be constructors in a future version of PHP; Services_JSON_Error has a deprecated constructor on line 795 in C:\xampp\htdocs\www.ulearning.com\livechat\php\lib\JSON.php
Application path: /www.ulearning.com/livechat/php/app.php?operator-online-users
2018-03-25 14:57:31 Methods with the same name as their class will not be constructors in a future version of PHP; Services_JSON has a deprecated constructor on line 115 in C:\xampp\htdocs\www.ulearning.com\livechat\php\lib\JSON.php
2018-03-25 14:57:31 Methods with the same name as their class will not be constructors in a future version of PHP; Services_JSON_Error has a deprecated constructor on line 781 in C:\xampp\htdocs\www.ulearning.com\livechat\php\lib\JSON.php
2018-03-25 14:57:31 Methods with the same name as their class will not be constructors in a future version of PHP; Services_JSON_Error has a deprecated constructor on line 795 in C:\xampp\htdocs\www.ulearning.com\livechat\php\lib\JSON.php
Application path: /www.ulearning.com/livechat/php/app.php?operator-online-users
2018-03-25 14:57:36 Methods with the same name as their class will not be constructors in a future version of PHP; Services_JSON has a deprecated constructor on line 115 in C:\xampp\htdocs\www.ulearning.com\livechat\php\lib\JSON.php
2018-03-25 14:57:36 Methods with the same name as their class will not be constructors in a future version of PHP; Services_JSON_Error has a deprecated constructor on line 781 in C:\xampp\htdocs\www.ulearning.com\livechat\php\lib\JSON.php
2018-03-25 14:57:36 Methods with the same name as their class will not be constructors in a future version of PHP; Services_JSON_Error has a deprecated constructor on line 795 in C:\xampp\htdocs\www.ulearning.com\livechat\php\lib\JSON.php
Application path: /www.ulearning.com/livechat/php/app.php?operator-online-users
2018-03-25 14:57:41 Methods with the same name as their class will not be constructors in a future version of PHP; Services_JSON has a deprecated constructor on line 115 in C:\xampp\htdocs\www.ulearning.com\livechat\php\lib\JSON.php
2018-03-25 14:57:41 Methods with the same name as their class will not be constructors in a future version of PHP; Services_JSON_Error has a deprecated constructor on line 781 in C:\xampp\htdocs\www.ulearning.com\livechat\php\lib\JSON.php
2018-03-25 14:57:41 Methods with the same name as their class will not be constructors in a future version of PHP; Services_JSON_Error has a deprecated constructor on line 795 in C:\xampp\htdocs\www.ulearning.com\livechat\php\lib\JSON.php
Application path: /www.ulearning.com/livechat/php/app.php?operator-online-users
2018-03-25 14:57:46 Methods with the same name as their class will not be constructors in a future version of PHP; Services_JSON has a deprecated constructor on line 115 in C:\xampp\htdocs\www.ulearning.com\livechat\php\lib\JSON.php
2018-03-25 14:57:46 Methods with the same name as their class will not be constructors in a future version of PHP; Services_JSON_Error has a deprecated constructor on line 781 in C:\xampp\htdocs\www.ulearning.com\livechat\php\lib\JSON.php
2018-03-25 14:57:46 Methods with the same name as their class will not be constructors in a future version of PHP; Services_JSON_Error has a deprecated constructor on line 795 in C:\xampp\htdocs\www.ulearning.com\livechat\php\lib\JSON.php
Application path: /www.ulearning.com/livechat/php/app.php?operator-online-users
2018-03-25 14:57:51 Methods with the same name as their class will not be constructors in a future version of PHP; Services_JSON has a deprecated constructor on line 115 in C:\xampp\htdocs\www.ulearning.com\livechat\php\lib\JSON.php
2018-03-25 14:57:51 Methods with the same name as their class will not be constructors in a future version of PHP; Services_JSON_Error has a deprecated constructor on line 781 in C:\xampp\htdocs\www.ulearning.com\livechat\php\lib\JSON.php
2018-03-25 14:57:51 Methods with the same name as their class will not be constructors in a future version of PHP; Services_JSON_Error has a deprecated constructor on line 795 in C:\xampp\htdocs\www.ulearning.com\livechat\php\lib\JSON.php
Application path: /www.ulearning.com/livechat/php/app.php?operator-online-users
2018-03-25 14:57:56 Methods with the same name as their class will not be constructors in a future version of PHP; Services_JSON has a deprecated constructor on line 115 in C:\xampp\htdocs\www.ulearning.com\livechat\php\lib\JSON.php
2018-03-25 14:57:56 Methods with the same name as their class will not be constructors in a future version of PHP; Services_JSON_Error has a deprecated constructor on line 781 in C:\xampp\htdocs\www.ulearning.com\livechat\php\lib\JSON.php
2018-03-25 14:57:56 Methods with the same name as their class will not be constructors in a future version of PHP; Services_JSON_Error has a deprecated constructor on line 795 in C:\xampp\htdocs\www.ulearning.com\livechat\php\lib\JSON.php
Application path: /www.ulearning.com/livechat/php/app.php?operator-online-users
2018-03-25 14:58:01 Methods with the same name as their class will not be constructors in a future version of PHP; Services_JSON has a deprecated constructor on line 115 in C:\xampp\htdocs\www.ulearning.com\livechat\php\lib\JSON.php
2018-03-25 14:58:01 Methods with the same name as their class will not be constructors in a future version of PHP; Services_JSON_Error has a deprecated constructor on line 781 in C:\xampp\htdocs\www.ulearning.com\livechat\php\lib\JSON.php
2018-03-25 14:58:01 Methods with the same name as their class will not be constructors in a future version of PHP; Services_JSON_Error has a deprecated constructor on line 795 in C:\xampp\htdocs\www.ulearning.com\livechat\php\lib\JSON.php
Application path: /www.ulearning.com/livechat/php/app.php?operator-online-users
2018-03-25 14:58:06 Methods with the same name as their class will not be constructors in a future version of PHP; Services_JSON has a deprecated constructor on line 115 in C:\xampp\htdocs\www.ulearning.com\livechat\php\lib\JSON.php
2018-03-25 14:58:06 Methods with the same name as their class will not be constructors in a future version of PHP; Services_JSON_Error has a deprecated constructor on line 781 in C:\xampp\htdocs\www.ulearning.com\livechat\php\lib\JSON.php
2018-03-25 14:58:06 Methods with the same name as their class will not be constructors in a future version of PHP; Services_JSON_Error has a deprecated constructor on line 795 in C:\xampp\htdocs\www.ulearning.com\livechat\php\lib\JSON.php
Application path: /www.ulearning.com/livechat/php/app.php?operator-online-users
2018-03-25 14:58:11 Methods with the same name as their class will not be constructors in a future version of PHP; Services_JSON has a deprecated constructor on line 115 in C:\xampp\htdocs\www.ulearning.com\livechat\php\lib\JSON.php
2018-03-25 14:58:11 Methods with the same name as their class will not be constructors in a future version of PHP; Services_JSON_Error has a deprecated constructor on line 781 in C:\xampp\htdocs\www.ulearning.com\livechat\php\lib\JSON.php
2018-03-25 14:58:11 Methods with the same name as their class will not be constructors in a future version of PHP; Services_JSON_Error has a deprecated constructor on line 795 in C:\xampp\htdocs\www.ulearning.com\livechat\php\lib\JSON.php
Application path: /www.ulearning.com/livechat/php/app.php?operator-online-users
2018-03-25 14:58:16 Methods with the same name as their class will not be constructors in a future version of PHP; Services_JSON has a deprecated constructor on line 115 in C:\xampp\htdocs\www.ulearning.com\livechat\php\lib\JSON.php
2018-03-25 14:58:16 Methods with the same name as their class will not be constructors in a future version of PHP; Services_JSON_Error has a deprecated constructor on line 781 in C:\xampp\htdocs\www.ulearning.com\livechat\php\lib\JSON.php
2018-03-25 14:58:16 Methods with the same name as their class will not be constructors in a future version of PHP; Services_JSON_Error has a deprecated constructor on line 795 in C:\xampp\htdocs\www.ulearning.com\livechat\php\lib\JSON.php
Application path: /www.ulearning.com/livechat/php/app.php?operator-online-users
2018-03-25 14:58:21 Methods with the same name as their class will not be constructors in a future version of PHP; Services_JSON has a deprecated constructor on line 115 in C:\xampp\htdocs\www.ulearning.com\livechat\php\lib\JSON.php
2018-03-25 14:58:21 Methods with the same name as their class will not be constructors in a future version of PHP; Services_JSON_Error has a deprecated constructor on line 781 in C:\xampp\htdocs\www.ulearning.com\livechat\php\lib\JSON.php
2018-03-25 14:58:21 Methods with the same name as their class will not be constructors in a future version of PHP; Services_JSON_Error has a deprecated constructor on line 795 in C:\xampp\htdocs\www.ulearning.com\livechat\php\lib\JSON.php
Application path: /www.ulearning.com/livechat/php/app.php?operator-online-users
2018-03-25 14:58:26 Methods with the same name as their class will not be constructors in a future version of PHP; Services_JSON has a deprecated constructor on line 115 in C:\xampp\htdocs\www.ulearning.com\livechat\php\lib\JSON.php
2018-03-25 14:58:26 Methods with the same name as their class will not be constructors in a future version of PHP; Services_JSON_Error has a deprecated constructor on line 781 in C:\xampp\htdocs\www.ulearning.com\livechat\php\lib\JSON.php
2018-03-25 14:58:26 Methods with the same name as their class will not be constructors in a future version of PHP; Services_JSON_Error has a deprecated constructor on line 795 in C:\xampp\htdocs\www.ulearning.com\livechat\php\lib\JSON.php
Application path: /www.ulearning.com/livechat/php/app.php?operator-online-users
2018-03-25 14:58:31 Methods with the same name as their class will not be constructors in a future version of PHP; Services_JSON has a deprecated constructor on line 115 in C:\xampp\htdocs\www.ulearning.com\livechat\php\lib\JSON.php
2018-03-25 14:58:31 Methods with the same name as their class will not be constructors in a future version of PHP; Services_JSON_Error has a deprecated constructor on line 781 in C:\xampp\htdocs\www.ulearning.com\livechat\php\lib\JSON.php
2018-03-25 14:58:31 Methods with the same name as their class will not be constructors in a future version of PHP; Services_JSON_Error has a deprecated constructor on line 795 in C:\xampp\htdocs\www.ulearning.com\livechat\php\lib\JSON.php
Application path: /www.ulearning.com/livechat/php/app.php?operator-online-users
2018-03-25 14:58:36 Methods with the same name as their class will not be constructors in a future version of PHP; Services_JSON has a deprecated constructor on line 115 in C:\xampp\htdocs\www.ulearning.com\livechat\php\lib\JSON.php
2018-03-25 14:58:36 Methods with the same name as their class will not be constructors in a future version of PHP; Services_JSON_Error has a deprecated constructor on line 781 in C:\xampp\htdocs\www.ulearning.com\livechat\php\lib\JSON.php
2018-03-25 14:58:36 Methods with the same name as their class will not be constructors in a future version of PHP; Services_JSON_Error has a deprecated constructor on line 795 in C:\xampp\htdocs\www.ulearning.com\livechat\php\lib\JSON.php
Application path: /www.ulearning.com/livechat/php/app.php?operator-online-users
2018-03-25 14:58:41 Methods with the same name as their class will not be constructors in a future version of PHP; Services_JSON has a deprecated constructor on line 115 in C:\xampp\htdocs\www.ulearning.com\livechat\php\lib\JSON.php
2018-03-25 14:58:41 Methods with the same name as their class will not be constructors in a future version of PHP; Services_JSON_Error has a deprecated constructor on line 781 in C:\xampp\htdocs\www.ulearning.com\livechat\php\lib\JSON.php
2018-03-25 14:58:41 Methods with the same name as their class will not be constructors in a future version of PHP; Services_JSON_Error has a deprecated constructor on line 795 in C:\xampp\htdocs\www.ulearning.com\livechat\php\lib\JSON.php
Application path: /www.ulearning.com/livechat/php/app.php?operator-online-users
2018-03-25 14:58:46 Methods with the same name as their class will not be constructors in a future version of PHP; Services_JSON has a deprecated constructor on line 115 in C:\xampp\htdocs\www.ulearning.com\livechat\php\lib\JSON.php
2018-03-25 14:58:46 Methods with the same name as their class will not be constructors in a future version of PHP; Services_JSON_Error has a deprecated constructor on line 781 in C:\xampp\htdocs\www.ulearning.com\livechat\php\lib\JSON.php
2018-03-25 14:58:46 Methods with the same name as their class will not be constructors in a future version of PHP; Services_JSON_Error has a deprecated constructor on line 795 in C:\xampp\htdocs\www.ulearning.com\livechat\php\lib\JSON.php
Application path: /www.ulearning.com/livechat/php/app.php?operator-online-users
2018-03-25 14:58:51 Methods with the same name as their class will not be constructors in a future version of PHP; Services_JSON has a deprecated constructor on line 115 in C:\xampp\htdocs\www.ulearning.com\livechat\php\lib\JSON.php
2018-03-25 14:58:51 Methods with the same name as their class will not be constructors in a future version of PHP; Services_JSON_Error has a deprecated constructor on line 781 in C:\xampp\htdocs\www.ulearning.com\livechat\php\lib\JSON.php
2018-03-25 14:58:51 Methods with the same name as their class will not be constructors in a future version of PHP; Services_JSON_Error has a deprecated constructor on line 795 in C:\xampp\htdocs\www.ulearning.com\livechat\php\lib\JSON.php
Application path: /www.ulearning.com/livechat/php/app.php?operator-update
2018-03-25 14:58:54 Methods with the same name as their class will not be constructors in a future version of PHP; Services_JSON has a deprecated constructor on line 115 in C:\xampp\htdocs\www.ulearning.com\livechat\php\lib\JSON.php
2018-03-25 14:58:55 Methods with the same name as their class will not be constructors in a future version of PHP; Services_JSON_Error has a deprecated constructor on line 781 in C:\xampp\htdocs\www.ulearning.com\livechat\php\lib\JSON.php
2018-03-25 14:58:55 Methods with the same name as their class will not be constructors in a future version of PHP; Services_JSON_Error has a deprecated constructor on line 795 in C:\xampp\htdocs\www.ulearning.com\livechat\php\lib\JSON.php
Application path: /www.ulearning.com/livechat/php/app.php?operator-online-users
2018-03-25 14:58:56 Methods with the same name as their class will not be constructors in a future version of PHP; Services_JSON has a deprecated constructor on line 115 in C:\xampp\htdocs\www.ulearning.com\livechat\php\lib\JSON.php
2018-03-25 14:58:56 Methods with the same name as their class will not be constructors in a future version of PHP; Services_JSON_Error has a deprecated constructor on line 781 in C:\xampp\htdocs\www.ulearning.com\livechat\php\lib\JSON.php
2018-03-25 14:58:56 Methods with the same name as their class will not be constructors in a future version of PHP; Services_JSON_Error has a deprecated constructor on line 795 in C:\xampp\htdocs\www.ulearning.com\livechat\php\lib\JSON.php
Application path: /www.ulearning.com/livechat/php/app.php?operator-online-users
2018-03-25 14:59:01 Methods with the same name as their class will not be constructors in a future version of PHP; Services_JSON has a deprecated constructor on line 115 in C:\xampp\htdocs\www.ulearning.com\livechat\php\lib\JSON.php
2018-03-25 14:59:01 Methods with the same name as their class will not be constructors in a future version of PHP; Services_JSON_Error has a deprecated constructor on line 781 in C:\xampp\htdocs\www.ulearning.com\livechat\php\lib\JSON.php
2018-03-25 14:59:01 Methods with the same name as their class will not be constructors in a future version of PHP; Services_JSON_Error has a deprecated constructor on line 795 in C:\xampp\htdocs\www.ulearning.com\livechat\php\lib\JSON.php
Application path: /www.ulearning.com/livechat/php/app.php?operator-online-users
2018-03-25 14:59:06 Methods with the same name as their class will not be constructors in a future version of PHP; Services_JSON has a deprecated constructor on line 115 in C:\xampp\htdocs\www.ulearning.com\livechat\php\lib\JSON.php
2018-03-25 14:59:06 Methods with the same name as their class will not be constructors in a future version of PHP; Services_JSON_Error has a deprecated constructor on line 781 in C:\xampp\htdocs\www.ulearning.com\livechat\php\lib\JSON.php
2018-03-25 14:59:06 Methods with the same name as their class will not be constructors in a future version of PHP; Services_JSON_Error has a deprecated constructor on line 795 in C:\xampp\htdocs\www.ulearning.com\livechat\php\lib\JSON.php
